50 22 39 13 11 -29 -21 -58 -31 -28 -78 -64 -42 -43 -13 -4 -1448488
22 39 13 11 -29 -21 -58 -31 -28 -78 -64 -42 -43 -13 -4 23 -1671310
39 13 11 -29 -21 -58 -31 -28 -78 -64 -42 -43 -13 -4 23 77 -1672066
13 11 -29 -21 -58 -31 -28 -78 -64 -42 -43 -13 -4 23 77 44 -1526659
11 -29 -21 -58 -31 -28 -78 -64 -42 -43 -13 -4 23 77 44 79 -1231620
-29 -21 -58 -31 -28 -78 -64 -42 -43 -13 -4 23 77 44 79 31 -607432
-21 -58 -31 -28 -78 -64 -42 -43 -13 -4 23 77 44 79 31 49 -453971
-58 -31 -28 -78 -64 -42 -43 -13 -4 23 77 44 79 31 49 23 324736
-31 -28 -78 -64 -42 -43 -13 -4 23 77 44 79 31 49 23 39 588034
-28 -78 -64 -42 -43 -13 -4 23 77 44 79 31 49 23 39 18 1161828
-78 -64 -42 -43 -13 -4 23 77 44 79 31 49 23 39 18 -26 1446694
-64 -42 -43 -13 -4 23 77 44 79 31 49 23 39 18 -26 -36 1546310
-42 -43 -13 -4 23 77 44 79 31 49 23 39 18 -26 -36 -57 1661000
-43 -13 -4 23 77 44 79 31 49 23 39 18 -26 -36 -57 -61 1460531
-13 -4 23 77 44 79 31 49 23 39 18 -26 -36 -57 -61 -70 1073153
-4 23 77 44 79 31 49 23 39 18 -26 -36 -57 -61 -70 -69 587332
23 77 44 79 31 49 23 39 18 -26 -36 -57 -61 -70 -69 -51 12290
77 44 79 31 49 23 39 18 -26 -36 -57 -61 -70 -69 -51 -31 -442986
44 79 31 49 23 39 18 -26 -36 -57 -61 -70 -69 -51 -31 -34 -951619
79 31 49 23 39 18 -26 -36 -57 -61 -70 -69 -51 -31 -34 -28 -1343003
31 49 23 39 18 -26 -36 -57 -61 -70 -69 -51 -31 -34 -28 -1 -1532276
49 23 39 18 -26 -36 -57 -61 -70 -69 -51 -31 -34 -28 -1 24 -1732568
23 39 18 -26 -36 -57 -61 -70 -69 -51 -31 -34 -28 -1 24 82 -1658429
39 18 -26 -36 -57 -61 -70 -69 -51 -31 -34 -28 -1 24 82 70 -1508347
18 -26 -36 -57 -61 -70 -69 -51 -31 -34 -28 -1 24 82 70 41 -1092069
-26 -36 -57 -61 -70 -69 -51 -31 -34 -28 -1 24 82 70 41 73 -543006
-36 -57 -61 -70 -69 -51 -31 -34 -28 -1 24 82 70 41 73 44 -228358
-57 -61 -70 -69 -51 -31 -34 -28 -1 24 82 70 41 73 44 39 364970
-61 -70 -69 -51 -31 -34 -28 -1 24 82 70 41 73 44 39 42 745666
-70 -69 -51 -31 -34 -28 -1 24 82 70 41 73 44 39 42 -21 1337217
-69 -51 -31 -34 -28 -1 24 82 70 41 73 44 39 42 -21 5 1457638
-51 -31 -34 -28 -1 24 82 70 41 73 44 39 42 -21 5 -48 1453465
-31 -34 -28 -1 24 82 70 41 73 44 39 42 -21 5 -48 -51 1627256
-34 -28 -1 24 82 70 41 73 44 39 42 -21 5 -48 -51 -76 1443744
-28 -1 24 82 70 41 73 44 39 42 -21 5 -48 -51 -76 -16 1144166
-1 24 82 70 41 73 44 39 42 -21 5 -48 -51 -76 -16 -66 495084
24 82 70 41 73 44 39 42 -21 5 -48 -51 -76 -16 -66 -43 53159
82 70 41 73 44 39 42 -21 5 -48 -51 -76 -16 -66 -43 -40 -474324
70 41 73 44 39 42 -21 5 -48 -51 -76 -16 -66 -43 -40 -7 -975529
41 73 44 39 42 -21 5 -48 -51 -76 -16 -66 -43 -40 -7 21 -1414928
73 44 39 42 -21 5 -48 -51 -76 -16 -66 -43 -40 -7 21 28 -1688542
44 39 42 -21 5 -48 -51 -76 -16 -66 -43 -40 -7 21 28 61 -1654683
39 42 -21 5 -48 -51 -76 -16 -66 -43 -40 -7 21 28 61 58 -1606230
42 -21 5 -48 -51 -76 -16 -66 -43 -40 -7 21 28 61 58 20 -1270309
-21 5 -48 -51 -76 -16 -66 -43 -40 -7 21 28 61 58 20 38 -587265
5 -48 -51 -76 -16 -66 -43 -40 -7 21 28 61 58 20 38 75 -435156
-48 -51 -76 -16 -66 -43 -40 -7 21 28 61 58 20 38 75 55 341220
-51 -76 -16 -66 -43 -40 -7 21 28 61 58 20 38 75 55 41 676375
-76 -16 -66 -43 -40 -7 21 28 61 58 20 38 75 55 41 -8 1178415
-16 -66 -43 -40 -7 21 28 61 58 20 38 75 55 41 -8 -19 1491111
-66 -43 -40 -7 21 28 61 58 20 38 75 55 41 -8 -19 -55 1509077
-43 -40 -7 21 28 61 58 20 38 75 55 41 -8 -19 -55 -34 1596876
-40 -7 21 28 61 58 20 38 75 55 41 -8 -19 -55 -34 -65 1458297
-7 21 28 61 58 20 38 75 55 41 -8 -19 -55 -34 -65 -79 1110831
21 28 61 58 20 38 75 55 41 -8 -19 -55 -34 -65 -79 -125 769778
28 61 58 20 38 75 55 41 -8 -19 -55 -34 -65 -79 -125 -47 241608
61 58 20 38 75 55 41 -8 -19 -55 -34 -65 -79 -125 -47 -23 -381195
58 20 38 75 55 41 -8 -19 -55 -34 -65 -79 -125 -47 -23 -37 -766105
20 38 75 55 41 -8 -19 -55 -34 -65 -79 -125 -47 -23 -37 -40 -1172781
38 75 55 41 -8 -19 -55 -34 -65 -79 -125 -47 -23 -37 -40 7 -1574667
75 55 41 -8 -19 -55 -34 -65 -79 -125 -47 -23 -37 -40 7 27 -1798035
55 41 -8 -19 -55 -34 -65 -79 -125 -47 -23 -37 -40 7 27 19 -1684986
41 -8 -19 -55 -34 -65 -79 -125 -47 -23 -37 -40 7 27 19 65 -1442782
-8 -19 -55 -34 -65 -79 -125 -47 -23 -37 -40 7 27 19 65 88 -1231655
-19 -55 -34 -65 -79 -125 -47 -23 -37 -40 7 27 19 65 88 49 -755397
-55 -34 -65 -79 -125 -47 -23 -37 -40 7 27 19 65 88 49 42 -254783
-34 -65 -79 -125 -47 -23 -37 -40 7 27 19 65 88 49 42 42 276020
-65 -79 -125 -47 -23 -37 -40 7 27 19 65 88 49 42 42 7 729980
-79 -125 -47 -23 -37 -40 7 27 19 65 88 49 42 42 7 -6 1207301
-125 -47 -23 -37 -40 7 27 19 65 88 49 42 42 7 -6 21 1395154
-47 -23 -37 -40 7 27 19 65 88 49 42 42 7 -6 21 -50 1506062
-23 -37 -40 7 27 19 65 88 49 42 42 7 -6 21 -50 -37 1660445
-37 -40 7 27 19 65 88 49 42 42 7 -6 21 -50 -37 -58 1503578
-40 7 27 19 65 88 49 42 42 7 -6 21 -50 -37 -58 -39 1235904
7 27 19 65 88 49 42 42 7 -6 21 -50 -37 -58 -39 -97 802634
27 19 65 88 49 42 42 7 -6 21 -50 -37 -58 -39 -97 -53 332579
19 65 88 49 42 42 7 -6 21 -50 -37 -58 -39 -97 -53 -57 -278814
65 88 49 42 42 7 -6 21 -50 -37 -58 -39 -97 -53 -57 -17 -882150
88 49 42 42 7 -6 21 -50 -37 -58 -39 -97 -53 -57 -17 -27 -1225109
49 42 42 7 -6 21 -50 -37 -58 -39 -97 -53 -57 -17 -27 16 -1570320
42 42 7 -6 21 -50 -37 -58 -39 -97 -53 -57 -17 -27 16 9 -1744248
42 7 -6 21 -50 -37 -58 -39 -97 -53 -57 -17 -27 16 9 61 -1678189
7 -6 21 -50 -37 -58 -39 -97 -53 -57 -17 -27 16 9 61 66 -1518103
-6 21 -50 -37 -58 -39 -97 -53 -57 -17 -27 16 9 61 66 68 -1304472
21 -50 -37 -58 -39 -97 -53 -57 -17 -27 16 9 61 66 68 95 -804455
-50 -37 -58 -39 -97 -53 -57 -17 -27 16 9 61 66 68 95 62 -305207
-37 -58 -39 -97 -53 -57 -17 -27 16 9 61 66 68 95 62 59 323118
-58 -39 -97 -53 -57 -17 -27 16 9 61 66 68 95 62 59 27 625904
-39 -97 -53 -57 -17 -27 16 9 61 66 68 95 62 59 27 9 1115557
-97 -53 -57 -17 -27 16 9 61 66 68 95 62 59 27 9 -1 1359132
-53 -57 -17 -27 16 9 61 66 68 95 62 59 27 9 -1 -28 1426136
-57 -17 -27 16 9 61 66 68 95 62 59 27 9 -1 -28 -60 1578416
-17 -27 16 9 61 66 68 95 62 59 27 9 -1 -28 -60 -90 1600160
-27 16 9 61 66 68 95 62 59 27 9 -1 -28 -60 -90 -84 1185742
16 9 61 66 68 95 62 59 27 9 -1 -28 -60 -90 -84 -63 754034
9 61 66 68 95 62 59 27 9 -1 -28 -60 -90 -84 -63 -63 346259
61 66 68 95 62 59 27 9 -1 -28 -60 -90 -84 -63 -63 -40 -286084
66 68 95 62 59 27 9 -1 -28 -60 -90 -84 -63 -63 -40 -43 -746487
68 95 62 59 27 9 -1 -28 -60 -90 -84 -63 -63 -40 -43 -18 -1278192
95 62 59 27 9 -1 -28 -60 -90 -84 -63 -63 -40 -43 -18 -20 -1607755
62 59 27 9 -1 -28 -60 -90 -84 -63 -63 -40 -43 -18 -20 29 -1756360
59 27 9 -1 -28 -60 -90 -84 -63 -63 -40 -43 -18 -20 29 54 -1581247
27 9 -1 -28 -60 -90 -84 -63 -63 -40 -43 -18 -20 29 54 55 -1522945
9 -1 -28 -60 -90 -84 -63 -63 -40 -43 -18 -20 29 54 55 21 -1349859
-1 -28 -60 -90 -84 -63 -63 -40 -43 -18 -20 29 54 55 21 58 -749969
-28 -60 -90 -84 -63 -63 -40 -43 -18 -20 29 54 55 21 58 48 -413010
-60 -90 -84 -63 -63 -40 -43 -18 -20 29 54 55 21 58 48 46 211933
-90 -84 -63 -63 -40 -43 -18 -20 29 54 55 21 58 48 46 29 637197
-84 -63 -63 -40 -43 -18 -20 29 54 55 21 58 48 46 29 -5 1011959
-63 -63 -40 -43 -18 -20 29 54 55 21 58 48 46 29 -5 -13 1456698
-63 -40 -43 -18 -20 29 54 55 21 58 48 46 29 -5 -13 -35 1501705
-40 -43 -18 -20 29 54 55 21 58 48 46 29 -5 -13 -35 -33 1605614
-43 -18 -20 29 54 55 21 58 48 46 29 -5 -13 -35 -33 -42 1505520
-18 -20 29 54 55 21 58 48 46 29 -5 -13 -35 -33 -42 -45 1248773
-20 29 54 55 21 58 48 46 29 -5 -13 -35 -33 -42 -45 -56 855479
29 54 55 21 58 48 46 29 -5 -13 -35 -33 -42 -45 -56 -41 120551
54 55 21 58 48 46 29 -5 -13 -35 -33 -42 -45 -56 -41 -34 -206187
55 21 58 48 46 29 -5 -13 -35 -33 -42 -45 -56 -41 -34 -35 -777434
21 58 48 46 29 -5 -13 -35 -33 -42 -45 -56 -41 -34 -35 -55 -1094400
58 48 46 29 -5 -13 -35 -33 -42 -45 -56 -41 -34 -35 -55 -9 -1384143
48 46 29 -5 -13 -35 -33 -42 -45 -56 -41 -34 -35 -55 -9 16 -1633086
46 29 -5 -13 -35 -33 -42 -45 -56 -41 -34 -35 -55 -9 16 36 -1703263
29 -5 -13 -35 -33 -42 -45 -56 -41 -34 -35 -55 -9 16 36 49 -1585111
-5 -13 -35 -33 -42 -45 -56 -41 -34 -35 -55 -9 16 36 49 96 -1410929
-13 -35 -33 -42 -45 -56 -41 -34 -35 -55 -9 16 36 49 96 48 -830846
-35 -33 -42 -45 -56 -41 -34 -35 -55 -9 16 36 49 96 48 39 -500684
-33 -42 -45 -56 -41 -34 -35 -55 -9 16 36 49 96 48 39 12 56799
-42 -45 -56 -41 -34 -35 -55 -9 16 36 49 96 48 39 12 31 546776
-45 -56 -41 -34 -35 -55 -9 16 36 49 96 48 39 12 31 6 913250
-56 -41 -34 -35 -55 -9 16 36 49 96 48 39 12 31 6 30 1444031
-41 -34 -35 -55 -9 16 36 49 96 48 39 12 31 6 30 -31 1589249
-34 -35 -55 -9 16 36 49 96 48 39 12 31 6 30 -31 -61 1670219
-35 -55 -9 16 36 49 96 48 39 12 31 6 30 -31 -61 -67 1584302
-55 -9 16 36 49 96 48 39 12 31 6 30 -31 -61 -67 -43 1259885
-9 16 36 49 96 48 39 12 31 6 30 -31 -61 -67 -43 -32 822925
16 36 49 96 48 39 12 31 6 30 -31 -61 -67 -43 -32 -45 205515
36 49 96 48 39 12 31 6 30 -31 -61 -67 -43 -32 -45 -34 -256035
49 96 48 39 12 31 6 30 -31 -61 -67 -43 -32 -45 -34 -37 -945696
96 48 39 12 31 6 30 -31 -61 -67 -43 -32 -45 -34 -37 -32 -1279633
48 39 12 31 6 30 -31 -61 -67 -43 -32 -45 -34 -37 -32 -4 -1505122
39 12 31 6 30 -31 -61 -67 -43 -32 -45 -34 -37 -32 -4 -5 -1615911
12 31 6 30 -31 -61 -67 -43 -32 -45 -34 -37 -32 -4 -5 -3 -1723213
31 6 30 -31 -61 -67 -43 -32 -45 -34 -37 -32 -4 -5 -3 61 -1646774
6 30 -31 -61 -67 -43 -32 -45 -34 -37 -32 -4 -5 -3 61 80 -1599165
30 -31 -61 -67 -43 -32 -45 -34 -37 -32 -4 -5 -3 61 80 46 -1025711
-31 -61 -67 -43 -32 -45 -34 -37 -32 -4 -5 -3 61 80 46 49 -499688
-61 -67 -43 -32 -45 -34 -37 -32 -4 -5 -3 61 80 46 49 62 -25404
-67 -43 -32 -45 -34 -37 -32 -4 -5 -3 61 80 46 49 62 52 339671
-43 -32 -45 -34 -37 -32 -4 -5 -3 61 80 46 49 62 52 40 556593
-32 -45 -34 -37 -32 -4 -5 -3 61 80 46 49 62 52 40 -7 1096658
-45 -34 -37 -32 -4 -5 -3 61 80 46 49 62 52 40 -7 -12 1446287
-34 -37 -32 -4 -5 -3 61 80 46 49 62 52 40 -7 -12 -10 1483959
-37 -32 -4 -5 -3 61 80 46 49 62 52 40 -7 -12 -10 -44 1578742
-32 -4 -5 -3 61 80 46 49 62 52 40 -7 -12 -10 -44 -46 1587906
-4 -5 -3 61 80 46 49 62 52 40 -7 -12 -10 -44 -46 -48 1268123
-5 -3 61 80 46 49 62 52 40 -7 -12 -10 -44 -46 -48 -64 975739
-3 61 80 46 49 62 52 40 -7 -12 -10 -44 -46 -48 -64 -71 368853
61 80 46 49 62 52 40 -7 -12 -10 -44 -46 -48 -64 -71 -42 -163729
80 46 49 62 52 40 -7 -12 -10 -44 -46 -48 -64 -71 -42 -8 -720842
46 49 62 52 40 -7 -12 -10 -44 -46 -48 -64 -71 -42 -8 -29 -1159641
49 62 52 40 -7 -12 -10 -44 -46 -48 -64 -71 -42 -8 -29 38 -1440631
62 52 40 -7 -12 -10 -44 -46 -48 -64 -71 -42 -8 -29 38 55 -1738323
52 40 -7 -12 -10 -44 -46 -48 -64 -71 -42 -8 -29 38 55 71 -1643767
40 -7 -12 -10 -44 -46 -48 -64 -71 -42 -8 -29 38 55 71 45 -1506069
-7 -12 -10 -44 -46 -48 -64 -71 -42 -8 -29 38 55 71 45 61 -894266
-12 -10 -44 -46 -48 -64 -71 -42 -8 -29 38 55 71 45 61 54 -578737
-10 -44 -46 -48 -64 -71 -42 -8 -29 38 55 71 45 61 54 74 -225596
-44 -46 -48 -64 -71 -42 -8 -29 38 55 71 45 61 54 74 35 461453
-46 -48 -64 -71 -42 -8 -29 38 55 71 45 61 54 74 35 6 936500
-48 -64 -71 -42 -8 -29 38 55 71 45 61 54 74 35 6 4 1379060
-64 -71 -42 -8 -29 38 55 71 45 61 54 74 35 6 4 -18 1455753
-71 -42 -8 -29 38 55 71 45 61 54 74 35 6 4 -18 -30 1516391
-42 -8 -29 38 55 71 45 61 54 74 35 6 4 -18 -30 -45 1614392
-8 -29 38 55 71 45 61 54 74 35 6 4 -18 -30 -45 -56 1382347
