-36 -73 -29 -44 -44 -36 0 51 44 51 73 73 58 44 29 -7 4529
-73 -29 -44 -44 -36 0 51 44 51 73 73 58 44 29 -7 0 6831
-29 -44 -44 -36 0 51 44 51 73 73 58 44 29 -7 0 -22 7811
-44 -44 -36 0 51 44 51 73 73 58 44 29 -7 0 -22 -22 7129
-44 -36 0 51 44 51 73 73 58 44 29 -7 0 -22 -22 -22 7011
-36 0 51 44 51 73 73 58 44 29 -7 0 -22 -22 -22 -44 6485
0 51 44 51 73 73 58 44 29 -7 0 -22 -22 -22 -44 -44 4043
51 44 51 73 73 58 44 29 -7 0 -22 -22 -22 -44 -44 -44 1139
44 51 73 73 58 44 29 -7 0 -22 -22 -22 -44 -44 -44 -51 -490
51 73 73 58 44 29 -7 0 -22 -22 -22 -44 -44 -44 -51 -29 -2730
73 73 58 44 29 -7 0 -22 -22 -22 -44 -44 -44 -51 -29 0 -6003
73 58 44 29 -7 0 -22 -22 -22 -44 -44 -44 -51 -29 0 7 -7381
58 44 29 -7 0 -22 -22 -22 -44 -44 -44 -51 -29 0 7 44 -7697
44 29 -7 0 -22 -22 -22 -44 -44 -44 -51 -29 0 7 44 29 -7798
29 -7 0 -22 -22 -22 -44 -44 -44 -51 -29 0 7 44 29 44 -8062
-7 0 -22 -22 -22 -44 -44 -44 -51 -29 0 7 44 29 44 73 -5880
0 -22 -22 -22 -44 -44 -44 -51 -29 0 7 44 29 44 73 65 -4449
-22 -22 -22 -44 -44 -44 -51 -29 0 7 44 29 44 73 65 65 -1984
-22 -22 -44 -44 -44 -51 -29 0 7 44 29 44 73 65 65 22 843
-22 -44 -44 -44 -51 -29 0 7 44 29 44 73 65 65 22 58 2557
-44 -44 -44 -51 -29 0 7 44 29 44 73 65 65 22 58 22 4619
-44 -44 -51 -29 0 7 44 29 44 73 65 65 22 58 22 -29 6587
-44 -51 -29 0 7 44 29 44 73 65 65 22 58 22 -29 -22 7695
-51 -29 0 7 44 29 44 73 65 65 22 58 22 -29 -22 -73 6897
-29 0 7 44 29 44 73 65 65 22 58 22 -29 -22 -73 -22 7001
0 7 44 29 44 73 65 65 22 58 22 -29 -22 -73 -22 -15 5669
7 44 29 44 73 65 65 22 58 22 -29 -22 -73 -22 -15 -51 3722
44 29 44 73 65 65 22 58 22 -29 -22 -73 -22 -15 -51 -51 1526
29 44 73 65 65 22 58 22 -29 -22 -73 -22 -15 -51 -51 -51 -260
44 73 65 65 22 58 22 -29 -22 -73 -22 -15 -51 -51 -51 -51 -2843
73 65 65 22 58 22 -29 -22 -73 -22 -15 -51 -51 -51 -51 -22 -5409
65 65 22 58 22 -29 -22 -73 -22 -15 -51 -51 -51 -51 -22 22 -7079
65 22 58 22 -29 -22 -73 -22 -15 -51 -51 -51 -51 -22 22 29 -8086
22 58 22 -29 -22 -73 -22 -15 -51 -51 -51 -51 -22 22 29 15 -7497
58 22 -29 -22 -73 -22 -15 -51 -51 -51 -51 -22 22 29 15 29 -7894
22 -29 -22 -73 -22 -15 -51 -51 -51 -51 -22 22 29 15 29 51 -6787
-29 -22 -73 -22 -15 -51 -51 -51 -51 -22 22 29 15 29 51 58 -4036
-22 -73 -22 -15 -51 -51 -51 -51 -22 22 29 15 29 51 58 65 -2943
-73 -22 -15 -51 -51 -51 -51 -22 22 29 15 29 51 58 65 65 -845
-22 -15 -51 -51 -51 -51 -22 22 29 15 29 51 58 65 65 7 1299
-15 -51 -51 -51 -51 -22 22 29 15 29 51 58 65 65 7 -7 4223
-51 -51 -51 -51 -22 22 29 15 29 51 58 65 65 7 -7 -15 6317
-51 -51 -51 -22 22 29 15 29 51 58 65 65 7 -7 -15 -22 7815
-51 -51 -22 22 29 15 29 51 58 65 65 7 -7 -15 -22 -73 6929
-51 -22 22 29 15 29 51 58 65 65 7 -7 -15 -22 -73 -15 7149
-22 22 29 15 29 51 58 65 65 7 -7 -15 -22 -73 -15 -58 5669
22 29 15 29 51 58 65 65 7 -7 -15 -22 -73 -15 -58 -65 3473
29 15 29 51 58 65 65 7 -7 -15 -22 -73 -15 -58 -65 -58 1487
15 29 51 58 65 65 7 -7 -15 -22 -73 -15 -58 -65 -58 -51 -592
29 51 58 65 65 7 -7 -15 -22 -73 -15 -58 -65 -58 -51 -44 -3080
51 58 65 65 7 -7 -15 -22 -73 -15 -58 -65 -58 -51 -44 -7 -6115
58 65 65 7 -7 -15 -22 -73 -15 -58 -65 -58 -51 -44 -7 29 -7600
65 65 7 -7 -15 -22 -73 -15 -58 -65 -58 -51 -44 -7 29 0 -7743
65 7 -7 -15 -22 -73 -15 -58 -65 -58 -51 -44 -7 29 0 44 -8129
7 -7 -15 -22 -73 -15 -58 -65 -58 -51 -44 -7 29 0 44 65 -8036
-7 -15 -22 -73 -15 -58 -65 -58 -51 -44 -7 29 0 44 65 65 -6506
-15 -22 -73 -15 -58 -65 -58 -51 -44 -7 29 0 44 65 65 51 -3721
-22 -73 -15 -58 -65 -58 -51 -44 -7 29 0 44 65 65 51 51 -1778
-73 -15 -58 -65 -58 -51 -44 -7 29 0 44 65 65 51 51 58 55
-15 -58 -65 -58 -51 -44 -7 29 0 44 65 65 51 51 58 29 1993
-58 -65 -58 -51 -44 -7 29 0 44 65 65 51 51 58 29 7 4717
-65 -58 -51 -44 -7 29 0 44 65 65 51 51 58 29 7 -7 6627
-58 -51 -44 -7 29 0 44 65 65 51 51 58 29 7 -7 0 7709
-51 -44 -7 29 0 44 65 65 51 51 58 29 7 -7 0 -51 7351
-44 -7 29 0 44 65 65 51 51 58 29 7 -7 0 -51 -65 6895
-7 29 0 44 65 65 51 51 58 29 7 -7 0 -51 -65 -80 6179
29 0 44 65 65 51 51 58 29 7 -7 0 -51 -65 -80 -51 4034
0 44 65 65 51 51 58 29 7 -7 0 -51 -65 -80 -51 -44 1760
44 65 65 51 51 58 29 7 -7 0 -51 -65 -80 -51 -44 -58 -823
65 65 51 51 58 29 7 -7 0 -51 -65 -80 -51 -44 -58 -51 -3249
65 51 51 58 29 7 -7 0 -51 -65 -80 -51 -44 -58 -51 -51 -4978
51 51 58 29 7 -7 0 -51 -65 -80 -51 -44 -58 -51 -51 15 -6833
51 58 29 7 -7 0 -51 -65 -80 -51 -44 -58 -51 -51 15 -7 -7390
58 29 7 -7 0 -51 -65 -80 -51 -44 -58 -51 -51 15 -7 44 -8130
29 7 -7 0 -51 -65 -80 -51 -44 -58 -51 -51 15 -7 44 44 -7898
7 -7 0 -51 -65 -80 -51 -44 -58 -51 -51 15 -7 44 44 58 -8203
-7 0 -51 -65 -80 -51 -44 -58 -51 -51 15 -7 44 44 58 29 -5461
0 -51 -65 -80 -51 -44 -58 -51 -51 15 -7 44 44 58 29 51 -3067
-51 -65 -80 -51 -44 -58 -51 -51 15 -7 44 44 58 29 51 36 -919
-65 -80 -51 -44 -58 -51 -51 15 -7 44 44 58 29 51 36 36 1255
-80 -51 -44 -58 -51 -51 15 -7 44 44 58 29 51 36 36 15 3639
-51 -44 -58 -51 -51 15 -7 44 44 58 29 51 36 36 15 0 5383
-44 -58 -51 -51 15 -7 44 44 58 29 51 36 36 15 0 -15 6743
-58 -51 -51 15 -7 44 44 58 29 51 36 36 15 0 -15 -51 7541
-51 -51 15 -7 44 44 58 29 51 36 36 15 0 -15 -51 -58 7229
-51 15 -7 44 44 58 29 51 36 36 15 0 -15 -51 -58 -65 6805
15 -7 44 44 58 29 51 36 36 15 0 -15 -51 -58 -65 -51 4091
-7 44 44 58 29 51 36 36 15 0 -15 -51 -58 -65 -51 -73 1958
44 44 58 29 51 36 36 15 0 -15 -51 -58 -65 -51 -73 -44 -507
44 58 29 51 36 36 15 0 -15 -51 -58 -65 -51 -73 -44 -22 -3051
58 29 51 36 36 15 0 -15 -51 -58 -65 -51 -73 -44 -22 -7 -6634
29 51 36 36 15 0 -15 -51 -58 -65 -51 -73 -44 -22 -7 -15 -6829
51 36 36 15 0 -15 -51 -58 -65 -51 -73 -44 -22 -7 -15 44 -7804
36 36 15 0 -15 -51 -58 -65 -51 -73 -44 -22 -7 -15 44 36 -8064
36 15 0 -15 -51 -58 -65 -51 -73 -44 -22 -7 -15 44 36 44 -8026
15 0 -15 -51 -58 -65 -51 -73 -44 -22 -7 -15 44 36 44 73 -7167
0 -15 -51 -58 -65 -51 -73 -44 -22 -7 -15 44 36 44 73 73 -4533
-15 -51 -58 -65 -51 -73 -44 -22 -7 -15 44 36 44 73 73 36 -1191
-51 -58 -65 -51 -73 -44 -22 -7 -15 44 36 44 73 73 36 51 325
-58 -65 -51 -73 -44 -22 -7 -15 44 36 44 73 73 36 51 36 2499
-65 -51 -73 -44 -22 -7 -15 44 36 44 73 73 36 51 36 7 4647
-51 -73 -44 -22 -7 -15 44 36 44 73 73 36 51 36 7 0 6463
-73 -44 -22 -7 -15 44 36 44 73 73 36 51 36 7 0 15 7957
-44 -22 -7 -15 44 36 44 73 73 36 51 36 7 0 15 -36 7235
-22 -7 -15 44 36 44 73 73 36 51 36 7 0 15 -36 -44 7085
-7 -15 44 36 44 73 73 36 51 36 7 0 15 -36 -44 -44 6893
-15 44 36 44 73 73 36 51 36 7 0 15 -36 -44 -44 -73 4868
44 36 44 73 73 36 51 36 7 0 15 -36 -44 -44 -73 -58 2024
36 44 73 73 36 51 36 7 0 15 -36 -44 -44 -73 -58 -36 431
44 73 73 36 51 36 7 0 15 -36 -44 -44 -73 -58 -36 -22 -2517
73 73 36 51 36 7 0 15 -36 -44 -44 -73 -58 -36 -22 -15 -4906
73 36 51 36 7 0 15 -36 -44 -44 -73 -58 -36 -22 -15 0 -7095
36 51 36 7 0 15 -36 -44 -44 -73 -58 -36 -22 -15 0 51 -7781
51 36 7 0 15 -36 -44 -44 -73 -58 -36 -22 -15 0 51 22 -7864
36 7 0 15 -36 -44 -44 -73 -58 -36 -22 -15 0 51 22 51 -7992
7 0 15 -36 -44 -44 -73 -58 -36 -22 -15 0 51 22 51 73 -7271
0 15 -36 -44 -44 -73 -58 -36 -22 -15 0 51 22 51 73 51 -4836
15 -36 -44 -44 -73 -58 -36 -22 -15 0 51 22 51 73 51 36 -2138
-36 -44 -44 -73 -58 -36 -22 -15 0 51 22 51 73 51 36 58 683
-44 -44 -73 -58 -36 -22 -15 0 51 22 51 73 51 36 58 44 2437
-44 -73 -58 -36 -22 -15 0 51 22 51 73 51 36 58 44 -7 4799
-73 -58 -36 -22 -15 0 51 22 51 73 51 36 58 44 -7 22 6507
-58 -36 -22 -15 0 51 22 51 73 51 36 58 44 -7 22 -29 7829
-36 -22 -15 0 51 22 51 73 51 36 58 44 -7 22 -29 -22 7369
-22 -15 0 51 22 51 73 51 36 58 44 -7 22 -29 -22 -58 7131
-15 0 51 22 51 73 51 36 58 44 -7 22 -29 -22 -58 -7 6383
0 51 22 51 73 51 36 58 44 -7 22 -29 -22 -58 -7 -73 4319
51 22 51 73 51 36 58 44 -7 22 -29 -22 -58 -7 -73 -44 1577
22 51 73 51 36 58 44 -7 22 -29 -22 -58 -7 -73 -44 -44 157
51 73 51 36 58 44 -7 22 -29 -22 -58 -7 -73 -44 -44 -80 -1748
73 51 36 58 44 -7 22 -29 -22 -58 -7 -73 -44 -44 -80 7 -4201
51 36 58 44 -7 22 -29 -22 -58 -7 -73 -44 -44 -80 7 7 -6960
36 58 44 -7 22 -29 -22 -58 -7 -73 -44 -44 -80 7 7 7 -7839
58 44 -7 22 -29 -22 -58 -7 -73 -44 -44 -80 7 7 7 15 -7295
44 -7 22 -29 -22 -58 -7 -73 -44 -44 -80 7 7 7 15 65 -8329
-7 22 -29 -22 -58 -7 -73 -44 -44 -80 7 7 7 15 65 80 -7585
22 -29 -22 -58 -7 -73 -44 -44 -80 7 7 7 15 65 80 36 -5749
-29 -22 -58 -7 -73 -44 -44 -80 7 7 7 15 65 80 36 36 -2706
-22 -58 -7 -73 -44 -44 -80 7 7 7 15 65 80 36 36 36 -871
-58 -7 -73 -44 -44 -80 7 7 7 15 65 80 36 36 36 7 2333
-7 -73 -44 -44 -80 7 7 7 15 65 80 36 36 36 7 0 4815
-73 -44 -44 -80 7 7 7 15 65 80 36 36 36 7 0 -7 6559
-44 -44 -80 7 7 7 15 65 80 36 36 36 7 0 -7 -44 7379
-44 -80 7 7 7 15 65 80 36 36 36 7 0 -7 -44 -44 7401
-80 7 7 7 15 65 80 36 36 36 7 0 -7 -44 -44 -44 7311
7 7 7 15 65 80 36 36 36 7 0 -7 -44 -44 -44 -51 4853
7 7 15 65 80 36 36 36 7 0 -7 -44 -44 -44 -51 -73 3131
7 15 65 80 36 36 36 7 0 -7 -44 -44 -44 -51 -73 -80 1340
15 65 80 36 36 36 7 0 -7 -44 -44 -44 -51 -73 -80 -51 -1507
65 80 36 36 36 7 0 -7 -44 -44 -44 -51 -73 -80 -51 -36 -4494
80 36 36 36 7 0 -7 -44 -44 -44 -51 -73 -80 -51 -36 0 -6891
36 36 36 7 0 -7 -44 -44 -44 -51 -73 -80 -51 -36 0 15 -7378
36 36 7 0 -7 -44 -44 -44 -51 -73 -80 -51 -36 0 15 29 -7962
36 7 0 -7 -44 -44 -44 -51 -73 -80 -51 -36 0 15 29 51 -8088
7 0 -7 -44 -44 -44 -51 -73 -80 -51 -36 0 15 29 51 65 -8115
0 -7 -44 -44 -44 -51 -73 -80 -51 -36 0 15 29 51 65 58 -6446
-7 -44 -44 -44 -51 -73 -80 -51 -36 0 15 29 51 65 58 73 -3694
-44 -44 -44 -51 -73 -80 -51 -36 0 15 29 51 65 58 73 58 -760
-44 -44 -51 -73 -80 -51 -36 0 15 29 51 65 58 73 58 29 149
-44 -51 -73 -80 -51 -36 0 15 29 51 65 58 73 58 29 80 2149
-51 -73 -80 -51 -36 0 15 29 51 65 58 73 58 29 80 22 4325
-73 -80 -51 -36 0 15 29 51 65 58 73 58 29 80 22 15 6261
-80 -51 -36 0 15 29 51 65 58 73 58 29 80 22 15 15 8053
-51 -36 0 15 29 51 65 58 73 58 29 80 22 15 15 -22 7477
-36 0 15 29 51 65 58 73 58 29 80 22 15 15 -22 -29 7225
0 15 29 51 65 58 73 58 29 80 22 15 15 -22 -29 -58 6727
