-30 -30 -30 0 0 0 30 30 30 30 30 30 30 0 0 0 1588030
-30 -30 0 0 0 30 30 30 30 30 30 30 0 0 0 -30 1608372
-30 0 0 0 30 30 30 30 30 30 30 0 0 0 -30 -30 1493340
0 0 0 30 30 30 30 30 30 30 0 0 0 -30 -30 -30 1304470
0 0 30 30 30 30 30 30 30 0 0 0 -30 -30 -30 -30 1059869
0 30 30 30 30 30 30 30 0 0 0 -30 -30 -30 -30 -30 481955
30 30 30 30 30 30 30 0 0 0 -30 -30 -30 -30 -30 -30 37980
30 30 30 30 30 30 0 0 0 -30 -30 -30 -30 -30 -30 -30 -399081
30 30 30 30 30 0 0 0 -30 -30 -30 -30 -30 -30 -30 0 -1061495
30 30 30 30 0 0 0 -30 -30 -30 -30 -30 -30 -30 0 0 -1358835
30 30 30 0 0 0 -30 -30 -30 -30 -30 -30 -30 0 0 0 -1564873
30 30 0 0 0 -30 -30 -30 -30 -30 -30 -30 0 0 0 30 -1636257
30 0 0 0 -30 -30 -30 -30 -30 -30 -30 0 0 0 30 30 -1630144
0 0 0 -30 -30 -30 -30 -30 -30 -30 0 0 0 30 30 30 -1350169
0 0 -30 -30 -30 -30 -30 -30 -30 0 0 0 30 30 30 30 -943450
0 -30 -30 -30 -30 -30 -30 -30 0 0 0 30 30 30 30 30 -496872
-30 -30 -30 -30 -30 -30 -30 0 0 0 30 30 30 30 30 30 71019
-30 -30 -30 -30 -30 -30 0 0 0 30 30 30 30 30 30 30 555924
-30 -30 -30 -30 -30 0 0 0 30 30 30 30 30 30 30 0 946591
-30 -30 -30 -30 0 0 0 30 30 30 30 30 30 30 0 0 1354615
-30 -30 -30 0 0 0 30 30 30 30 30 30 30 0 0 0 1588030
-30 -30 0 0 0 30 30 30 30 30 30 30 0 0 0 -30 1608372
-30 0 0 0 30 30 30 30 30 30 30 0 0 0 -30 -30 1493340
0 0 0 30 30 30 30 30 30 30 0 0 0 -30 -30 -30 1304470
0 0 30 30 30 30 30 30 30 0 0 0 -30 -30 -30 -30 1059869
0 30 30 30 30 30 30 30 0 0 0 -30 -30 -30 -30 -30 481955
30 30 30 30 30 30 30 0 0 0 -30 -30 -30 -30 -30 -30 37980
30 30 30 30 30 30 0 0 0 -30 -30 -30 -30 -30 -30 -30 -399081
30 30 30 30 30 0 0 0 -30 -30 -30 -30 -30 -30 -30 0 -1061495
30 30 30 30 0 0 0 -30 -30 -30 -30 -30 -30 -30 0 0 -1358835
30 30 30 0 0 0 -30 -30 -30 -30 -30 -30 -30 0 0 0 -1564873
30 30 0 0 0 -30 -30 -30 -30 -30 -30 -30 0 0 0 30 -1636257
30 0 0 0 -30 -30 -30 -30 -30 -30 -30 0 0 0 30 30 -1630144
0 0 0 -30 -30 -30 -30 -30 -30 -30 0 0 0 30 30 30 -1350169
0 0 -30 -30 -30 -30 -30 -30 -30 0 0 0 30 30 30 30 -943450
0 -30 -30 -30 -30 -30 -30 -30 0 0 0 30 30 30 30 30 -496872
-30 -30 -30 -30 -30 -30 -30 0 0 0 30 30 30 30 30 30 71019
-30 -30 -30 -30 -30 -30 0 0 0 30 30 30 30 30 30 30 555924
-30 -30 -30 -30 -30 0 0 0 30 30 30 30 30 30 30 0 946591
-30 -30 -30 -30 0 0 0 30 30 30 30 30 30 30 0 0 1354615
-30 -30 -30 0 0 0 30 30 30 30 30 30 30 0 0 0 1588030
-30 -30 0 0 0 30 30 30 30 30 30 30 0 0 0 -30 1608372
-30 0 0 0 30 30 30 30 30 30 30 0 0 0 -30 -30 1493340
0 0 0 30 30 30 30 30 30 30 0 0 0 -30 -30 -30 1304470
0 0 30 30 30 30 30 30 30 0 0 0 -30 -30 -30 -30 1059869
0 30 30 30 30 30 30 30 0 0 0 -30 -30 -30 -30 -30 481955
30 30 30 30 30 30 30 0 0 0 -30 -30 -30 -30 -30 -30 37980
30 30 30 30 30 30 0 0 0 -30 -30 -30 -30 -30 -30 -30 -399081
30 30 30 30 30 0 0 0 -30 -30 -30 -30 -30 -30 -30 0 -1061495
30 30 30 30 0 0 0 -30 -30 -30 -30 -30 -30 -30 0 0 -1358835
30 30 30 0 0 0 -30 -30 -30 -30 -30 -30 -30 0 0 0 -1564873
30 30 0 0 0 -30 -30 -30 -30 -30 -30 -30 0 0 0 30 -1636257
30 0 0 0 -30 -30 -30 -30 -30 -30 -30 0 0 0 30 30 -1630144
0 0 0 -30 -30 -30 -30 -30 -30 -30 0 0 0 30 30 30 -1350169
0 0 -30 -30 -30 -30 -30 -30 -30 0 0 0 30 30 30 30 -943450
0 -30 -30 -30 -30 -30 -30 -30 0 0 0 30 30 30 30 30 -496872
-30 -30 -30 -30 -30 -30 -30 0 0 0 30 30 30 30 30 30 71019
-30 -30 -30 -30 -30 -30 0 0 0 30 30 30 30 30 30 30 555924
-30 -30 -30 -30 -30 0 0 0 30 30 30 30 30 30 30 0 946591
-30 -30 -30 -30 0 0 0 30 30 30 30 30 30 30 0 0 1354615
-30 -30 -30 0 0 0 30 30 30 30 30 30 30 0 0 0 1588030
-30 -30 0 0 0 30 30 30 30 30 30 30 0 0 0 -30 1608372
-30 0 0 0 30 30 30 30 30 30 30 0 0 0 -30 -30 1493340
0 0 0 30 30 30 30 30 30 30 0 0 0 -30 -30 -30 1304470
0 0 30 30 30 30 30 30 30 0 0 0 -30 -30 -30 -30 1059869
0 30 30 30 30 30 30 30 0 0 0 -30 -30 -30 -30 -30 481955
30 30 30 30 30 30 30 0 0 0 -30 -30 -30 -30 -30 -30 37980
30 30 30 30 30 30 0 0 0 -30 -30 -30 -30 -30 -30 -30 -399081
30 30 30 30 30 0 0 0 -30 -30 -30 -30 -30 -30 -30 0 -1061495
30 30 30 30 0 0 0 -30 -30 -30 -30 -30 -30 -30 0 0 -1358835
30 30 30 0 0 0 -30 -30 -30 -30 -30 -30 -30 0 0 0 -1564873
30 30 0 0 0 -30 -30 -30 -30 -30 -30 -30 0 0 0 30 -1636257
30 0 0 0 -30 -30 -30 -30 -30 -30 -30 0 0 0 30 30 -1630144
0 0 0 -30 -30 -30 -30 -30 -30 -30 0 0 0 30 30 30 -1350169
0 0 -30 -30 -30 -30 -30 -30 -30 0 0 0 30 30 30 30 -943450
0 -30 -30 -30 -30 -30 -30 -30 0 0 0 30 30 30 30 30 -496872
-30 -30 -30 -30 -30 -30 -30 0 0 0 30 30 30 30 30 30 71019
-30 -30 -30 -30 -30 -30 0 0 0 30 30 30 30 30 30 30 555924
-30 -30 -30 -30 -30 0 0 0 30 30 30 30 30 30 30 0 946591
-30 -30 -30 -30 0 0 0 30 30 30 30 30 30 30 0 0 1354615
-30 -30 -30 0 0 0 30 30 30 30 30 30 30 0 0 0 1588030
-30 -30 0 0 0 30 30 30 30 30 30 30 0 0 0 -30 1608372
-30 0 0 0 30 30 30 30 30 30 30 0 0 0 -30 -30 1493340
0 0 0 30 30 30 30 30 30 30 0 0 0 -30 -30 -30 1304470
0 0 30 30 30 30 30 30 30 0 0 0 -30 -30 -30 -30 1059869
0 30 30 30 30 30 30 30 0 0 0 -30 -30 -30 -30 -30 481955
30 30 30 30 30 30 30 0 0 0 -30 -30 -30 -30 -30 -30 37980
30 30 30 30 30 30 0 0 0 -30 -30 -30 -30 -30 -30 -30 -399081
30 30 30 30 30 0 0 0 -30 -30 -30 -30 -30 -30 -30 0 -1061495
30 30 30 30 0 0 0 -30 -30 -30 -30 -30 -30 -30 0 0 -1358835
30 30 30 0 0 0 -30 -30 -30 -30 -30 -30 -30 0 0 0 -1564873
30 30 0 0 0 -30 -30 -30 -30 -30 -30 -30 0 0 0 30 -1636257
30 0 0 0 -30 -30 -30 -30 -30 -30 -30 0 0 0 30 30 -1630144
0 0 0 -30 -30 -30 -30 -30 -30 -30 0 0 0 30 30 30 -1350169
0 0 -30 -30 -30 -30 -30 -30 -30 0 0 0 30 30 30 30 -943450
0 -30 -30 -30 -30 -30 -30 -30 0 0 0 30 30 30 30 30 -496872
-30 -30 -30 -30 -30 -30 -30 0 0 0 30 30 30 30 30 30 71019
-30 -30 -30 -30 -30 -30 0 0 0 30 30 30 30 30 30 30 555924
-30 -30 -30 -30 -30 0 0 0 30 30 30 30 30 30 30 0 946591
-30 -30 -30 -30 0 0 0 30 30 30 30 30 30 30 0 0 1354615
-30 -30 -30 0 0 0 30 30 30 30 30 30 30 0 0 0 1588030
-30 -30 0 0 0 30 30 30 30 30 30 30 0 0 0 -30 1608372
-30 0 0 0 30 30 30 30 30 30 30 0 0 0 -30 -30 1493340
0 0 0 30 30 30 30 30 30 30 0 0 0 -30 -30 -30 1304470
0 0 30 30 30 30 30 30 30 0 0 0 -30 -30 -30 -30 1059869
0 30 30 30 30 30 30 30 0 0 0 -30 -30 -30 -30 -30 481955
30 30 30 30 30 30 30 0 0 0 -30 -30 -30 -30 -30 -30 37980
30 30 30 30 30 30 0 0 0 -30 -30 -30 -30 -30 -30 -30 -399081
30 30 30 30 30 0 0 0 -30 -30 -30 -30 -30 -30 -30 0 -1061495
30 30 30 30 0 0 0 -30 -30 -30 -30 -30 -30 -30 0 0 -1358835
30 30 30 0 0 0 -30 -30 -30 -30 -30 -30 -30 0 0 0 -1564873
30 30 0 0 0 -30 -30 -30 -30 -30 -30 -30 0 0 0 30 -1636257
30 0 0 0 -30 -30 -30 -30 -30 -30 -30 0 0 0 30 30 -1630144
0 0 0 -30 -30 -30 -30 -30 -30 -30 0 0 0 30 30 30 -1350169
0 0 -30 -30 -30 -30 -30 -30 -30 0 0 0 30 30 30 30 -943450
0 -30 -30 -30 -30 -30 -30 -30 0 0 0 30 30 30 30 30 -496872
-30 -30 -30 -30 -30 -30 -30 0 0 0 30 30 30 30 30 30 71019
-30 -30 -30 -30 -30 -30 0 0 0 30 30 30 30 30 30 30 555924
-30 -30 -30 -30 -30 0 0 0 30 30 30 30 30 30 30 0 946591
-30 -30 -30 -30 0 0 0 30 30 30 30 30 30 30 0 0 1354615
-30 -30 -30 0 0 0 30 30 30 30 30 30 30 0 0 0 1588030
-30 -30 0 0 0 30 30 30 30 30 30 30 0 0 0 -30 1608372
-30 0 0 0 30 30 30 30 30 30 30 0 0 0 -30 -30 1493340
0 0 0 30 30 30 30 30 30 30 0 0 0 -30 -30 -30 1304470
