57 68 45 23 24 4 -19 -27 -22 2 -74 -53 -29 -55 -35 -25 -8258
68 45 23 24 4 -19 -27 -22 2 -74 -53 -29 -55 -35 -25 -8 -10535
45 23 24 4 -19 -27 -22 2 -74 -53 -29 -55 -35 -25 -8 41 -12549
23 24 4 -19 -27 -22 2 -74 -53 -29 -55 -35 -25 -8 41 68 -13335
24 4 -19 -27 -22 2 -74 -53 -29 -55 -35 -25 -8 41 68 82 -12024
4 -19 -27 -22 2 -74 -53 -29 -55 -35 -25 -8 41 68 82 59 -9932
-19 -27 -22 2 -74 -53 -29 -55 -35 -25 -8 41 68 82 59 74 -6722
-27 -22 2 -74 -53 -29 -55 -35 -25 -8 41 68 82 59 74 60 -3151
-22 2 -74 -53 -29 -55 -35 -25 -8 41 68 82 59 74 60 64 650
2 -74 -53 -29 -55 -35 -25 -8 41 68 82 59 74 60 64 35 5078
-74 -53 -29 -55 -35 -25 -8 41 68 82 59 74 60 64 35 31 9679
-53 -29 -55 -35 -25 -8 41 68 82 59 74 60 64 35 31 -30 12571
-29 -55 -35 -25 -8 41 68 82 59 74 60 64 35 31 -30 -11 13827
-55 -35 -25 -8 41 68 82 59 74 60 64 35 31 -30 -11 -44 14169
-35 -25 -8 41 68 82 59 74 60 64 35 31 -30 -11 -44 -18 13109
-25 -8 41 68 82 59 74 60 64 35 31 -30 -11 -44 -18 -58 11185
-8 41 68 82 59 74 60 64 35 31 -30 -11 -44 -18 -58 -62 7063
41 68 82 59 74 60 64 35 31 -30 -11 -44 -18 -58 -62 -43 2585
68 82 59 74 60 64 35 31 -30 -11 -44 -18 -58 -62 -43 -59 -1317
82 59 74 60 64 35 31 -30 -11 -44 -18 -58 -62 -43 -59 -30 -4927
59 74 60 64 35 31 -30 -11 -44 -18 -58 -62 -43 -59 -30 -15 -8044
74 60 64 35 31 -30 -11 -44 -18 -58 -62 -43 -59 -30 -15 8 -10993
60 64 35 31 -30 -11 -44 -18 -58 -62 -43 -59 -30 -15 8 21 -13103
64 35 31 -30 -11 -44 -18 -58 -62 -43 -59 -30 -15 8 21 24 -13562
35 31 -30 -11 -44 -18 -58 -62 -43 -59 -30 -15 8 21 24 51 -12607
31 -30 -11 -44 -18 -58 -62 -43 -59 -30 -15 8 21 24 51 39 -10575
-30 -11 -44 -18 -58 -62 -43 -59 -30 -15 8 21 24 51 39 63 -7223
-11 -44 -18 -58 -62 -43 -59 -30 -15 8 21 24 51 39 63 58 -4596
-44 -18 -58 -62 -43 -59 -30 -15 8 21 24 51 39 63 58 69 -470
-18 -58 -62 -43 -59 -30 -15 8 21 24 51 39 63 58 69 29 3138
-58 -62 -43 -59 -30 -15 8 21 24 51 39 63 58 69 29 15 7961
-62 -43 -59 -30 -15 8 21 24 51 39 63 58 69 29 15 3 10453
-43 -59 -30 -15 8 21 24 51 39 63 58 69 29 15 3 -20 12535
-59 -30 -15 8 21 24 51 39 63 58 69 29 15 3 -20 -17 12793
-30 -15 8 21 24 51 39 63 58 69 29 15 3 -20 -17 -37 12325
-15 8 21 24 51 39 63 58 69 29 15 3 -20 -17 -37 -55 11089
8 21 24 51 39 63 58 69 29 15 3 -20 -17 -37 -55 -74 8299
21 24 51 39 63 58 69 29 15 3 -20 -17 -37 -55 -74 -53 5103
24 51 39 63 58 69 29 15 3 -20 -17 -37 -55 -74 -53 -28 1391
51 39 63 58 69 29 15 3 -20 -17 -37 -55 -74 -53 -28 -35 -3784
39 63 58 69 29 15 3 -20 -17 -37 -55 -74 -53 -28 -35 -15 -7284
63 58 69 29 15 3 -20 -17 -37 -55 -74 -53 -28 -35 -15 -3 -10605
58 69 29 15 3 -20 -17 -37 -55 -74 -53 -28 -35 -15 -3 21 -12768
69 29 15 3 -20 -17 -37 -55 -74 -53 -28 -35 -15 -3 21 52 -13538
29 15 3 -20 -17 -37 -55 -74 -53 -28 -35 -15 -3 21 52 40 -12570
15 3 -20 -17 -37 -55 -74 -53 -28 -35 -15 -3 21 52 40 51 -10659
3 -20 -17 -37 -55 -74 -53 -28 -35 -15 -3 21 52 40 51 95 -7972
-20 -17 -37 -55 -74 -53 -28 -35 -15 -3 21 52 40 51 95 61 -4383
-17 -37 -55 -74 -53 -28 -35 -15 -3 21 52 40 51 95 61 56 -383
-37 -55 -74 -53 -28 -35 -15 -3 21 52 40 51 95 61 56 37 4373
-55 -74 -53 -28 -35 -15 -3 21 52 40 51 95 61 56 37 12 8901
-74 -53 -28 -35 -15 -3 21 52 40 51 95 61 56 37 12 27 11105
-53 -28 -35 -15 -3 21 52 40 51 95 61 56 37 12 27 2 12793
-28 -35 -15 -3 21 52 40 51 95 61 56 37 12 27 2 -33 13137
-35 -15 -3 21 52 40 51 95 61 56 37 12 27 2 -33 -62 13223
-15 -3 21 52 40 51 95 61 56 37 12 27 2 -33 -62 -79 12175
-3 21 52 40 51 95 61 56 37 12 27 2 -33 -62 -79 -69 9071
21 52 40 51 95 61 56 37 12 27 2 -33 -62 -79 -69 -2 4501
52 40 51 95 61 56 37 12 27 2 -33 -62 -79 -69 -2 -47 25
40 51 95 61 56 37 12 27 2 -33 -62 -79 -69 -2 -47 -19 -4522
51 95 61 56 37 12 27 2 -33 -62 -79 -69 -2 -47 -19 12 -8798
95 61 56 37 12 27 2 -33 -62 -79 -69 -2 -47 -19 12 -22 -11311
61 56 37 12 27 2 -33 -62 -79 -69 -2 -47 -19 12 -22 23 -12941
56 37 12 27 2 -33 -62 -79 -69 -2 -47 -19 12 -22 23 39 -13657
37 12 27 2 -33 -62 -79 -69 -2 -47 -19 12 -22 23 39 47 -12604
12 27 2 -33 -62 -79 -69 -2 -47 -19 12 -22 23 39 47 79 -10361
27 2 -33 -62 -79 -69 -2 -47 -19 12 -22 23 39 47 79 42 -6985
2 -33 -62 -79 -69 -2 -47 -19 12 -22 23 39 47 79 42 50 -2449
-33 -62 -79 -69 -2 -47 -19 12 -22 23 39 47 79 42 50 54 2294
-62 -79 -69 -2 -47 -19 12 -22 23 39 47 79 42 50 54 47 6111
-79 -69 -2 -47 -19 12 -22 23 39 47 79 42 50 54 47 -6 9259
-69 -2 -47 -19 12 -22 23 39 47 79 42 50 54 47 -6 -5 11045
-2 -47 -19 12 -22 23 39 47 79 42 50 54 47 -6 -5 -10 12055
-47 -19 12 -22 23 39 47 79 42 50 54 47 -6 -5 -10 -52 12793
-19 12 -22 23 39 47 79 42 50 54 47 -6 -5 -10 -52 -65 12107
12 -22 23 39 47 79 42 50 54 47 -6 -5 -10 -52 -65 -76 10173
-22 23 39 47 79 42 50 54 47 -6 -5 -10 -52 -65 -76 -73 7625
23 39 47 79 42 50 54 47 -6 -5 -10 -52 -65 -76 -73 -53 2885
39 47 79 42 50 54 47 -6 -5 -10 -52 -65 -76 -73 -53 -19 -2698
47 79 42 50 54 47 -6 -5 -10 -52 -65 -76 -73 -53 -19 -21 -6671
79 42 50 54 47 -6 -5 -10 -52 -65 -76 -73 -53 -19 -21 -31 -9663
42 50 54 47 -6 -5 -10 -52 -65 -76 -73 -53 -19 -21 -31 -9 -11374
50 54 47 -6 -5 -10 -52 -65 -76 -73 -53 -19 -21 -31 -9 33 -13301
54 47 -6 -5 -10 -52 -65 -76 -73 -53 -19 -21 -31 -9 33 49 -13452
47 -6 -5 -10 -52 -65 -76 -73 -53 -19 -21 -31 -9 33 49 16 -12612
-6 -5 -10 -52 -65 -76 -73 -53 -19 -21 -31 -9 33 49 16 71 -9849
-5 -10 -52 -65 -76 -73 -53 -19 -21 -31 -9 33 49 16 71 87 -7493
-10 -52 -65 -76 -73 -53 -19 -21 -31 -9 33 49 16 71 87 48 -3725
-52 -65 -76 -73 -53 -19 -21 -31 -9 33 49 16 71 87 48 31 1486
-65 -76 -73 -53 -19 -21 -31 -9 33 49 16 71 87 48 31 -3 6733
-76 -73 -53 -19 -21 -31 -9 33 49 16 71 87 48 31 -3 -3 10059
-73 -53 -19 -21 -31 -9 33 49 16 71 87 48 31 -3 -3 -5 11993
-53 -19 -21 -31 -9 33 49 16 71 87 48 31 -3 -3 -5 -41 12707
-19 -21 -31 -9 33 49 16 71 87 48 31 -3 -3 -5 -41 -23 12453
-21 -31 -9 33 49 16 71 87 48 31 -3 -3 -5 -41 -23 -73 12155
-31 -9 33 49 16 71 87 48 31 -3 -3 -5 -41 -23 -73 -52 9223
-9 33 49 16 71 87 48 31 -3 -3 -5 -41 -23 -73 -52 -20 4835
33 49 16 71 87 48 31 -3 -3 -5 -41 -23 -73 -52 -20 -83 736
49 16 71 87 48 31 -3 -3 -5 -41 -23 -73 -52 -20 -83 -55 -3150
16 71 87 48 31 -3 -3 -5 -41 -23 -73 -52 -20 -83 -55 -23 -6370
71 87 48 31 -3 -3 -5 -41 -23 -73 -52 -20 -83 -55 -23 -20 -10122
87 48 31 -3 -3 -5 -41 -23 -73 -52 -20 -83 -55 -23 -20 -3 -12203
48 31 -3 -3 -5 -41 -23 -73 -52 -20 -83 -55 -23 -20 -3 0 -13260
31 -3 -3 -5 -41 -23 -73 -52 -20 -83 -55 -23 -20 -3 0 49 -13700
-3 -3 -5 -41 -23 -73 -52 -20 -83 -55 -23 -20 -3 0 49 36 -11937
-3 -5 -41 -23 -73 -52 -20 -83 -55 -23 -20 -3 0 49 36 84 -10482
-5 -41 -23 -73 -52 -20 -83 -55 -23 -20 -3 0 49 36 84 78 -7884
-41 -23 -73 -52 -20 -83 -55 -23 -20 -3 0 49 36 84 78 64 -4497
-23 -73 -52 -20 -83 -55 -23 -20 -3 0 49 36 84 78 64 17 -7
-73 -52 -20 -83 -55 -23 -20 -3 0 49 36 84 78 64 17 35 4891
-52 -20 -83 -55 -23 -20 -3 0 49 36 84 78 64 17 35 3 8667
-20 -83 -55 -23 -20 -3 0 49 36 84 78 64 17 35 3 3 11241
-83 -55 -23 -20 -3 0 49 36 84 78 64 17 35 3 3 -8 13241
-55 -23 -20 -3 0 49 36 84 78 64 17 35 3 3 -8 -55 13233
-23 -20 -3 0 49 36 84 78 64 17 35 3 3 -8 -55 -25 12359
-20 -3 0 49 36 84 78 64 17 35 3 3 -8 -55 -25 -87 10971
-3 0 49 36 84 78 64 17 35 3 3 -8 -55 -25 -87 -67 7447
0 49 36 84 78 64 17 35 3 3 -8 -55 -25 -87 -67 -71 3589
49 36 84 78 64 17 35 3 3 -8 -55 -25 -87 -67 -71 -37 -2085
36 84 78 64 17 35 3 3 -8 -55 -25 -87 -67 -71 -37 -24 -5415
84 78 64 17 35 3 3 -8 -55 -25 -87 -67 -71 -37 -24 -16 -9637
78 64 17 35 3 3 -8 -55 -25 -87 -67 -71 -37 -24 -16 -25 -11424
64 17 35 3 3 -8 -55 -25 -87 -67 -71 -37 -24 -16 -25 50 -13595
17 35 3 3 -8 -55 -25 -87 -67 -71 -37 -24 -16 -25 50 48 -13368
35 3 3 -8 -55 -25 -87 -67 -71 -37 -24 -16 -25 50 48 82 -12984
3 3 -8 -55 -25 -87 -67 -71 -37 -24 -16 -25 50 48 82 42 -10312
3 -8 -55 -25 -87 -67 -71 -37 -24 -16 -25 50 48 82 42 73 -7613
-8 -55 -25 -87 -67 -71 -37 -24 -16 -25 50 48 82 42 73 80 -3533
-55 -25 -87 -67 -71 -37 -24 -16 -25 50 48 82 42 73 80 73 319
-25 -87 -67 -71 -37 -24 -16 -25 50 48 82 42 73 80 73 39 4513
-87 -67 -71 -37 -24 -16 -25 50 48 82 42 73 80 73 39 23 9503
-67 -71 -37 -24 -16 -25 50 48 82 42 73 80 73 39 23 22 11869
-71 -37 -24 -16 -25 50 48 82 42 73 80 73 39 23 22 -29 13739
-37 -24 -16 -25 50 48 82 42 73 80 73 39 23 22 -29 -79 14169
-24 -16 -25 50 48 82 42 73 80 73 39 23 22 -29 -79 -61 13997
-16 -25 50 48 82 42 73 80 73 39 23 22 -29 -79 -61 -94 12767
-25 50 48 82 42 73 80 73 39 23 22 -29 -79 -61 -94 -62 8455
50 48 82 42 73 80 73 39 23 22 -29 -79 -61 -94 -62 -55 2911
48 82 42 73 80 73 39 23 22 -29 -79 -61 -94 -62 -55 -56 -1842
82 42 73 80 73 39 23 22 -29 -79 -61 -94 -62 -55 -56 -45 -4978
42 73 80 73 39 23 22 -29 -79 -61 -94 -62 -55 -56 -45 -8 -8364
73 80 73 39 23 22 -29 -79 -61 -94 -62 -55 -56 -45 -8 -9 -11843
80 73 39 23 22 -29 -79 -61 -94 -62 -55 -56 -45 -8 -9 30 -12721
73 39 23 22 -29 -79 -61 -94 -62 -55 -56 -45 -8 -9 30 42 -12775
39 23 22 -29 -79 -61 -94 -62 -55 -56 -45 -8 -9 30 42 77 -13322
23 22 -29 -79 -61 -94 -62 -55 -56 -45 -8 -9 30 42 77 49 -10929
22 -29 -79 -61 -94 -62 -55 -56 -45 -8 -9 30 42 77 49 77 -7753
-29 -79 -61 -94 -62 -55 -56 -45 -8 -9 30 42 77 49 77 58 -2611
-79 -61 -94 -62 -55 -56 -45 -8 -9 30 42 77 49 77 58 60 1113
-61 -94 -62 -55 -56 -45 -8 -9 30 42 77 49 77 58 60 -10 6340
-94 -62 -55 -56 -45 -8 -9 30 42 77 49 77 58 60 -10 -5 10583
-62 -55 -56 -45 -8 -9 30 42 77 49 77 58 60 -10 -5 3 12385
-55 -56 -45 -8 -9 30 42 77 49 77 58 60 -10 -5 3 -48 13567
-56 -45 -8 -9 30 42 77 49 77 58 60 -10 -5 3 -48 -25 13289
-45 -8 -9 30 42 77 49 77 58 60 -10 -5 3 -48 -25 -80 12755
-8 -9 30 42 77 49 77 58 60 -10 -5 3 -48 -25 -80 -74 9475
