-11 -7 -29 -25 -22 -30 22 13 27 38 32 3 12 -4 -18 5 1287784
-7 -29 -25 -22 -30 22 13 27 38 32 3 12 -4 -18 5 -28 1654689
-29 -25 -22 -30 22 13 27 38 32 3 12 -4 -18 5 -28 -29 1546663
-25 -22 -30 22 13 27 38 32 3 12 -4 -18 5 -28 -29 -7 1336403
-22 -30 22 13 27 38 32 3 12 -4 -18 5 -28 -29 -7 -42 1081232
-30 22 13 27 38 32 3 12 -4 -18 5 -28 -29 -7 -42 -48 502251
22 13 27 38 32 3 12 -4 -18 5 -28 -29 -7 -42 -48 -43 -66911
13 27 38 32 3 12 -4 -18 5 -28 -29 -7 -42 -48 -43 -25 -528432
27 38 32 3 12 -4 -18 5 -28 -29 -7 -42 -48 -43 -25 -32 -1102335
38 32 3 12 -4 -18 5 -28 -29 -7 -42 -48 -43 -25 -32 34 -1386258
32 3 12 -4 -18 5 -28 -29 -7 -42 -48 -43 -25 -32 34 29 -1539130
3 12 -4 -18 5 -28 -29 -7 -42 -48 -43 -25 -32 34 29 43 -1703842
12 -4 -18 5 -28 -29 -7 -42 -48 -43 -25 -32 34 29 43 37 -1548085
-4 -18 5 -28 -29 -7 -42 -48 -43 -25 -32 34 29 43 37 26 -1188095
-18 5 -28 -29 -7 -42 -48 -43 -25 -32 34 29 43 37 26 37 -822514
5 -28 -29 -7 -42 -48 -43 -25 -32 34 29 43 37 26 37 44 -549576
-28 -29 -7 -42 -48 -43 -25 -32 34 29 43 37 26 37 44 25 206503
-29 -7 -42 -48 -43 -25 -32 34 29 43 37 26 37 44 25 19 667543
-7 -42 -48 -43 -25 -32 34 29 43 37 26 37 44 25 19 14 1075479
-42 -48 -43 -25 -32 34 29 43 37 26 37 44 25 19 14 -7 1491197
-48 -43 -25 -32 34 29 43 37 26 37 44 25 19 14 -7 2 1559960
-43 -25 -32 34 29 43 37 26 37 44 25 19 14 -7 2 -29 1608860
-25 -32 34 29 43 37 26 37 44 25 19 14 -7 2 -29 -19 1521284
-32 34 29 43 37 26 37 44 25 19 14 -7 2 -29 -19 26 1200480
34 29 43 37 26 37 44 25 19 14 -7 2 -29 -19 26 -44 716845
29 43 37 26 37 44 25 19 14 -7 2 -29 -19 26 -44 -32 386903
43 37 26 37 44 25 19 14 -7 2 -29 -19 26 -44 -32 4 -75916
37 26 37 44 25 19 14 -7 2 -29 -19 26 -44 -32 4 -19 -344825
26 37 44 25 19 14 -7 2 -29 -19 26 -44 -32 4 -19 -24 -764745
37 44 25 19 14 -7 2 -29 -19 26 -44 -32 4 -19 -24 20 -1211929
44 25 19 14 -7 2 -29 -19 26 -44 -32 4 -19 -24 20 -7 -1251879
25 19 14 -7 2 -29 -19 26 -44 -32 4 -19 -24 20 -7 15 -1573111
19 14 -7 2 -29 -19 26 -44 -32 4 -19 -24 20 -7 15 37 -1419619
14 -7 2 -29 -19 26 -44 -32 4 -19 -24 20 -7 15 37 38 -1313001
-7 2 -29 -19 26 -44 -32 4 -19 -24 20 -7 15 37 38 38 -1016798
2 -29 -19 26 -44 -32 4 -19 -24 20 -7 15 37 38 38 3 -376303
-29 -19 26 -44 -32 4 -19 -24 20 -7 15 37 38 38 3 8 286866
-19 26 -44 -32 4 -19 -24 20 -7 15 37 38 38 3 8 18 545919
26 -44 -32 4 -19 -24 20 -7 15 37 38 38 3 8 18 24 945549
-44 -32 4 -19 -24 20 -7 15 37 38 38 3 8 18 24 -15 1486212
-32 4 -19 -24 20 -7 15 37 38 38 3 8 18 24 -15 -2 1609096
4 -19 -24 20 -7 15 37 38 38 3 8 18 24 -15 -2 -28 1533251
-19 -24 20 -7 15 37 38 38 3 8 18 24 -15 -2 -28 -38 1402099
-24 20 -7 15 37 38 38 3 8 18 24 -15 -2 -28 -38 3 1206153
20 -7 15 37 38 38 3 8 18 24 -15 -2 -28 -38 3 -24 703017
-7 15 37 38 38 3 8 18 24 -15 -2 -28 -38 3 -24 -7 336960
15 37 38 38 3 8 18 24 -15 -2 -28 -38 3 -24 -7 -10 -537406
37 38 38 3 8 18 24 -15 -2 -28 -38 3 -24 -7 -10 16 -1000679
38 38 3 8 18 24 -15 -2 -28 -38 3 -24 -7 -10 16 11 -1396867
38 3 8 18 24 -15 -2 -28 -38 3 -24 -7 -10 16 11 21 -1428040
3 8 18 24 -15 -2 -28 -38 3 -24 -7 -10 16 11 21 4 -1255086
8 18 24 -15 -2 -28 -38 3 -24 -7 -10 16 11 21 4 5 -1265226
18 24 -15 -2 -28 -38 3 -24 -7 -10 16 11 21 4 5 18 -982212
24 -15 -2 -28 -38 3 -24 -7 -10 16 11 21 4 5 18 49 -685105
-15 -2 -28 -38 3 -24 -7 -10 16 11 21 4 5 18 49 34 -60110
-2 -28 -38 3 -24 -7 -10 16 11 21 4 5 18 49 34 10 504769
-28 -38 3 -24 -7 -10 16 11 21 4 5 18 49 34 10 32 921382
-38 3 -24 -7 -10 16 11 21 4 5 18 49 34 10 32 25 1029926
3 -24 -7 -10 16 11 21 4 5 18 49 34 10 32 25 9 1201187
-24 -7 -10 16 11 21 4 5 18 49 34 10 32 25 9 -16 1572937
-7 -10 16 11 21 4 5 18 49 34 10 32 25 9 -16 -41 1575605
-10 16 11 21 4 5 18 49 34 10 32 25 9 -16 -41 -20 1412615
16 11 21 4 5 18 49 34 10 32 25 9 -16 -41 -20 -41 1229778
11 21 4 5 18 49 34 10 32 25 9 -16 -41 -20 -41 8 1015391
21 4 5 18 49 34 10 32 25 9 -16 -41 -20 -41 8 10 500790
4 5 18 49 34 10 32 25 9 -16 -41 -20 -41 8 10 -45 330412
5 18 49 34 10 32 25 9 -16 -41 -20 -41 8 10 -45 -5 -443541
18 49 34 10 32 25 9 -16 -41 -20 -41 8 10 -45 -5 -51 -797211
49 34 10 32 25 9 -16 -41 -20 -41 8 10 -45 -5 -51 -37 -1001322
34 10 32 25 9 -16 -41 -20 -41 8 10 -45 -5 -51 -37 23 -1277793
10 32 25 9 -16 -41 -20 -41 8 10 -45 -5 -51 -37 23 -2 -1421284
32 25 9 -16 -41 -20 -41 8 10 -45 -5 -51 -37 23 -2 8 -1547973
25 9 -16 -41 -20 -41 8 10 -45 -5 -51 -37 23 -2 8 14 -1583727
9 -16 -41 -20 -41 8 10 -45 -5 -51 -37 23 -2 8 14 15 -1282051
-16 -41 -20 -41 8 10 -45 -5 -51 -37 23 -2 8 14 15 3 -886104
-41 -20 -41 8 10 -45 -5 -51 -37 23 -2 8 14 15 3 40 -684697
-20 -41 8 10 -45 -5 -51 -37 23 -2 8 14 15 3 40 30 -485786
-41 8 10 -45 -5 -51 -37 23 -2 8 14 15 3 40 30 40 -401369
8 10 -45 -5 -51 -37 23 -2 8 14 15 3 40 30 40 26 -71626
10 -45 -5 -51 -37 23 -2 8 14 15 3 40 30 40 26 -16 835378
-45 -5 -51 -37 23 -2 8 14 15 3 40 30 40 26 -16 -26 1350362
-5 -51 -37 23 -2 8 14 15 3 40 30 40 26 -16 -26 -12 1578374
-51 -37 23 -2 8 14 15 3 40 30 40 26 -16 -26 -12 -25 1586337
-37 23 -2 8 14 15 3 40 30 40 26 -16 -26 -12 -25 -23 1388492
23 -2 8 14 15 3 40 30 40 26 -16 -26 -12 -25 -23 -28 1061288
-2 8 14 15 3 40 30 40 26 -16 -26 -12 -25 -23 -28 -40 840380
8 14 15 3 40 30 40 26 -16 -26 -12 -25 -23 -28 -40 -29 345188
14 15 3 40 30 40 26 -16 -26 -12 -25 -23 -28 -40 -29 -23 -192177
15 3 40 30 40 26 -16 -26 -12 -25 -23 -28 -40 -29 -23 -8 -755968
3 40 30 40 26 -16 -26 -12 -25 -23 -28 -40 -29 -23 -8 -14 -1221878
40 30 40 26 -16 -26 -12 -25 -23 -28 -40 -29 -23 -8 -14 -2 -1415114
30 40 26 -16 -26 -12 -25 -23 -28 -40 -29 -23 -8 -14 -2 34 -1632275
40 26 -16 -26 -12 -25 -23 -28 -40 -29 -23 -8 -14 -2 34 34 -1690201
26 -16 -26 -12 -25 -23 -28 -40 -29 -23 -8 -14 -2 34 34 24 -1387930
-16 -26 -12 -25 -23 -28 -40 -29 -23 -8 -14 -2 34 34 24 36 -943763
-26 -12 -25 -23 -28 -40 -29 -23 -8 -14 -2 34 34 24 36 45 -607585
-12 -25 -23 -28 -40 -29 -23 -8 -14 -2 34 34 24 36 45 17 -213587
-25 -23 -28 -40 -29 -23 -8 -14 -2 34 34 24 36 45 17 14 517605
-23 -28 -40 -29 -23 -8 -14 -2 34 34 24 36 45 17 14 25 823761
-28 -40 -29 -23 -8 -14 -2 34 34 24 36 45 17 14 25 15 1173702
-40 -29 -23 -8 -14 -2 34 34 24 36 45 17 14 25 15 -3 1561003
-29 -23 -8 -14 -2 34 34 24 36 45 17 14 25 15 -3 24 1592896
-23 -8 -14 -2 34 34 24 36 45 17 14 25 15 -3 24 -82 1610342
-8 -14 -2 34 34 24 36 45 17 14 25 15 -3 24 -82 -9 1414753
-14 -2 34 34 24 36 45 17 14 25 15 -3 24 -82 -9 -13 1188087
-2 34 34 24 36 45 17 14 25 15 -3 24 -82 -9 -13 -48 779216
34 34 24 36 45 17 14 25 15 -3 24 -82 -9 -13 -48 -22 145882
34 24 36 45 17 14 25 15 -3 24 -82 -9 -13 -48 -22 -5 -156844
24 36 45 17 14 25 15 -3 24 -82 -9 -13 -48 -22 -5 -2 -748580
36 45 17 14 25 15 -3 24 -82 -9 -13 -48 -22 -5 -2 25 -1300971
45 17 14 25 15 -3 24 -82 -9 -13 -48 -22 -5 -2 25 -4 -1370205
17 14 25 15 -3 24 -82 -9 -13 -48 -22 -5 -2 25 -4 9 -1572988
14 25 15 -3 24 -82 -9 -13 -48 -22 -5 -2 25 -4 9 35 -1704579
25 15 -3 24 -82 -9 -13 -48 -22 -5 -2 25 -4 9 35 -7 -1359559
15 -3 24 -82 -9 -13 -48 -22 -5 -2 25 -4 9 35 -7 36 -1048390
-3 24 -82 -9 -13 -48 -22 -5 -2 25 -4 9 35 -7 36 29 -431494
24 -82 -9 -13 -48 -22 -5 -2 25 -4 9 35 -7 36 29 35 16106
-82 -9 -13 -48 -22 -5 -2 25 -4 9 35 -7 36 29 35 18 716538
-9 -13 -48 -22 -5 -2 25 -4 9 35 -7 36 29 35 18 1 919210
-13 -48 -22 -5 -2 25 -4 9 35 -7 36 29 35 18 1 14 1314023
-48 -22 -5 -2 25 -4 9 35 -7 36 29 35 18 1 14 -3 1493484
-22 -5 -2 25 -4 9 35 -7 36 29 35 18 1 14 -3 -1 1537406
-5 -2 25 -4 9 35 -7 36 29 35 18 1 14 -3 -1 -37 1469715
-2 25 -4 9 35 -7 36 29 35 18 1 14 -3 -1 -37 -4 1370663
